CHIN|20800|Elementary Literary Chinese-1
SUAS|10101|UChicago Summer Arts and Sciences in Chicago
LACS|27902|Modern Spoken Yucatec Maya-2
PHSC|12610|Black Holes
TAPS|23300|Site Specific Performance
SOSC|12100|Self, Culture And Society-1
BUSV|29002|Finance (Summer Scholars)
CMST|24530|Cowboys and Tramps in Film and Literature
TAPS|10300|Text and Performance
HIST|24601|Japanese Hist:Thru Film/Texts
ARTV|23806|Video Workshop
SOSC|12200|Self, Culture And Society-2
HMRT|24701|Human Rights: Alien & Citizen
ITAL|10200|Elementary Italian-2
LATN|34400|Latin Prose Composition
SOSC|12100|Self, Culture And Society-1
CMSC|25025|Machine Learning and Large-Scale Data Analysis
HREL|34700|Hindu Mythology
PLSC|29500|Drugs, Guns, and Money: The Politics of Criminal Conflict
ANTH|21109|Ancestors & Blood Ties: Rdgs in Classical Genealogical Methods
SOSC|15300|Classics Soc/Polit Thought-3
ENGL|27804|Poetry vs Zeitgeist - Czeslaw Milosz Among His Masters & Peers
HUMA|11500|Philosophical Perspectives-1
SOCI|20120|Urban Policy Analysis
LING|21000|Morphology
NEHC|20013|Ancient Empires-3
SPAN|10100|Beginning Elementary Spanish-1
SOSC|12200|Self, Culture And Society-2
PLSC|20915|Race, Empire, and the Politics of Human Rights
RUSS|20902|Third-Year Russ: Culture-3
MUSI|15300|Harmony and Voice Leading-3
HIST|27301|Into to Black Chicago, 1895-2005
SOSC|19053|Hong Kong Program: Colonizations-2
SOSC|11100|Power, Identity, Resistance-1
HMRT|20200|Human Rights-2
SOSC|14300|Mind-3
ANTH|25420|Anthropology of Policymaking
LING|21000|Morphology
SOSC|15200|Classics Soc/Polit Thought-2
RUSS|20200|Second-Year Russian-2
ECON|21000|Econometrics A
SOSC|12200|Self, Culture And Society-2
ANTH|20702|Intro To African Civ-2
ANTH|21233|The Moche: Arch Of Power/Ritua
MUSI|10200|Introduction To World Music
ANTH|21217|Intsv Stdy: The Luo Of Kenya
TAPS|10200|Acting Fundamentals
AASR|33900|Islam and Biomedicine
STAT|29700|Undergrad Rsch: Statistics
SOCI|28062|American Families: Inequality and Change
MATH|16300|Honors Calculus-3
PSYC|29800|Honors Seminar: Psychology
LATN|26000|Latin Paleography
CHIN|41300|Fourth-Year Modern Chinese-3
FREN|20300|Language History Culture-3
ENGL|13900|History And Theory Of Drama-2
ISHU|23450|American Contemporary Drama
HEBR|20104|Intermed Classical Hebrew-1
MARA|20300|Second-Year Marathi-3
HIST|20101|Colonial Autobiography
HEBR|10102|Elementary Classical Hebrew-2
CHEM|12300|Honors General Chemistry-3
SOCI|20184|Political Culture, Social Capital, and The Arts
MATH|19520|Math Methods for Soc. Sci
ARAB|20102|Intermediate Arabic-2
MUSI|10200|Introduction To World Music
PHIL|21620|The Problem of Evil
LATN|11200|Accel Intro To Latin-2
SOCI|20104|Urban Structure And Process
HEBR|10503|Introductory Modern Hebrew-3
PBPL|20000|Economics for Public Policy
MUSI|26100|Intro: Composition
SOSC|15200|Classics Soc/Polit Thought-2
PLSC|26210|Alternative Models of Political Theorizing
PHIL|29200|Junior Tutorial
ENGL|26708|Modernist Poetry: Yeats, Eliot, Pound
GNDR|29800|B.A. Paper Seminar
SOSC|12100|Self, Culture And Society-1
PHSC|12000|The Origin of Universe & How We Know
CHIN|20100|Intermediate Modern Chinese-1
MATH|23500|Markov Chains, Martingales, and Brownian Motion
FREN|20300|Language History Culture-3
MUSI|26500|Instrumentation/Orchestratn-1
SOSC|12100|Self, Culture And Society-1
SALC|27701|Mughal India: Tradition & Transition
SOSC|11300|Power, Identity, Resistance-3
ARTV|15000|Art Practice and Theory
CMLT|24000|Fiction And Moral Life
AANL|10102|Elementary Hittite-2
ITAL|10100|Elementary Italian-1
MUSI|10100|Intro: Western Art Music
MATH|19520|Math Methods for Soc. Sci
PBPL|25700|The Other Chicago
POLI|10203|First-Year Polish-2
NEHC|20831|From Ottoman Empire to Turkish Republic
HUMA|19100|Humanities Writing Seminars
SOSC|12100|Self, Culture And Society-1
CHIN|21300|Accelerated Chinese for Bilingual Speakers-3
ECON|20300|Elements of Economic Analysis-4
ITAL|10200|Elementary Italian-2
ASLG|10200|American Sign Language-2
RUSS|21600|Russian For Heritage Learners
KORE|20403|Advanced Korean-3
ENGL|33000|Academic/Professional Writing (LRS)
MUSI|30716|Opera as Idea and Performance
SALC|15500|Introduction to Southern Asian Religions: Hinduism, Buddhism, Jainism, Islam, and Sikhism
CHIN|11200|First-Year Chinese for Bilingual Speakers -2
ARAB|10103|Elementary Arabic-3
PLSC|28900|Strategy
SOSC|13200|Social Science Inquiry - 2
CMST|27240|Contemporary Film Theory 1: Ideology and Critique
MATH|11300|Studies In Mathematics-2
ECON|24400|Pay and Performance
SOSC|11300|Power, Identity, Resistance-3
SOSC|27600|France In Western Civ-2
JAPN|21200|Intermediate Japanese Thru Japanimation-1
EALC|25305|Dream of the Red Chamber and the Culture of Late Imperial China
ECON|20200|Elements of Economics Analysis-3
ARTH|16211|Introduction to African Art
ARTH|24620|Introduction to Chinese Painting
ARTV|10200|Visual Language-2
CMST|28500|History of Intl Cinema-1
ECON|20100|Elements of Economic Analysis-2
FREN|10100|Beginning Elementary French-1
MATH|27500|Basic Thry Partial Diff Equ
SOSC|11200|Power, Identity, Resistance-2
LATN|10100|Introduction To Latin-1
CHEM|22200|Organic Chemistry-3
PBPL|24701|U.S. Environmental Policy
CMST|24904|Authors of Japanese Cinema: Ozu Yasujiro
NEAA|20061|Ancient Landscapes-1: Near East
SOSC|11300|Power, Identity, Resistance-3
SOCI|20157|Mathematical Models
SOCI|20192|The Effects of Schooling
SPAN|10300|Beginning Elementary Spanish-3
PLSC|26109|Core Values of the West
ASLG|10600|Intermediate Asl-3
PLSC|20608|Pragmatism and Politics
NEHC|20006|Ancient Near Eastern Thought & Literature-3
CHEM|22100|Organic Chemistry-2
STAT|26700|History of Statistics
CHEM|11101|General Chemistry-1 (var A)
SOSC|14100|Mind-1
PLSC|29800|BA Colloquium: Political Sci
SPAN|20300|Language History Culture-3
CMSC|15100|Intro To Computer Science-1
HUMA|16000|Media Aesthetics-1
PBPL|28350|Education and Development: Policy and Research
ISHU|25200|Shakespeare in Performance
CRES|24002|Colonizations -2
FREN|20200|Language History Culture-2
SOSC|11200|Power, Identity, Resistance-2
FREN|29512|Voltaire
ENGL|21900|Victorian Women Writers
TAPS|29800|B.A. Colloquim
ENGL|10400|Introduction To Poetry
ASLG|10300|American Sign Language-3
CHIN|11300|First -Yr. Chinese for Bilinqual Speakers-3
CRES|24003|Colonizations -3
SOSC|15300|Classics Soc/Polit Thought-3
MATH|17500|Elementary Number Theory
ENGL|12501|Writing Fiction
CMST|10100|Introduction to Film-1
SOSC|11200|Power, Identity, Resistance-2
RUSS|20600|Russian Through Lit Readings-3
MATH|20300|Analysis In Rn-1
CMST|14400|Film and the Moving Image
SPAN|20200|Language History Culture-2
ARTV|23850|Introduction to Film Production
MUSI|10100|Intro: Western Art Music
MUSI|10100|Intro: Western Art Music
EALC|24613|Representations of Japaneseness
ISHU|23800|The Thought Of Hannah Arendt
HIST|15300|Intro to East Asian Civilization-3
MATH|15100|Calculus-1
HIST|28905|19th Century US West
HUMA|19100|Humanities Writing Seminars
LATN|20100|Intermediate Latin-1
HUMA|16100|Media Aesthetics-2
HIST|16303|Writing Colonial Latin America History
ARTV|10200|Visual Language-2
COVA|23901|Documentary Video
AKKD|20341|Old Babylonian Letters
MATH|15100|Calculus-1
SOSC|15200|Classics Soc/Polit Thought-2
MATH|19900|Intro to Analysis & Lin. Alg.
MATH|15100|Calculus-1
PLSC|27500|Organizational Decision Making
PORT|20200|Advanced Portuguese
NEHC|20005|Ancient Near Eastern Thought & Literature-2: Anatolian Lit
CRWR|10405|Fundamentals of Nonfiction
NEHC|20906|The Arab-Israeli Conflict in Literature and Film
MATH|25900|Basic Algebra-3 (honors)
MATH|15200|Calculus-2
GEOG|29800|Senior Seminar: Geog Studies
PERS|10103|Elementary Persian-3
HIST|16800|Anc Mediterr World-2: Rome
SPAN|20100|Language History Culture-1
MATH|15200|Calculus-2
JAPN|30100|Advanced Modern Japanese-1
PHSC|11900|Stellar Astronomy/Astrophys-A
LATN|25200|Medieval Latin
ENGL|33000|Academic/Professional Writing (LRS)
YDDH|27800|Jewish-Amer Lit Post-1945
SCTH|20696|Love and Identity in Kierkegaard's Either/Or
CHIN|20200|Intermediate Modern Chinese-2
ENST|26520|Economic Valuation of Ecosystems
EALC|22623|An Introduction to Korean Poetry
CRWR|14005|The Ekphrastic Essay
LACS|28601|Political Parties and Democracy
NEHC|20004|Ancient Near Eastern Thought & Literature-1: Mesopotamian Lit
JAPN|21200|Intrmdte Japn Thru Japnmtn- 1
SALC|25200|Topics in South Asia II: Intro to Tibetan Literature
SOSC|11300|Power, Identity, Resistance-3
ASTR|18100|The Milky Way
SOSC|12300|Self, Culture And Society-3
SPAN|10200|Beginning Elementary Spanish-2
HUMA|19100|Humanities Writing Seminars
EALC|28620|Contemporary Chinese Writers and the Literary Field
PBPL|29800|Senior Seminar: Public Policy
FREN|13100|Intro French Through Reading
GNDR|10200|Problems In the Study of Sexuality
CATA|12200|Catalan for Speakers of Romance Languages
MATH|20400|Analysis In Rn-2
GEOR|22200|Elementary Georgian-2
SOSC|19004|Rome: Antiquity To Baroque-1
SOSC|15100|Classics Soc/Polit Thought-1
PHSC|13400|Global Warming
SOSC|11100|Power, Identity, Resistance-1
HIPS|29616|Philosophies of Life Before and after DNA
HUMA|12300|Human Being And Citizen-1
PLSC|21014|Class Politics in America
FREN|20900|Intro A La Litt Francaise-3
MATH|24200|Algebraic Number Theory
COVA|10100|Visual Language-1
LING|22050|Semantics -1
ARAB|20102|Intermediate Arabic-2
NEHC|20622|Islamic Mid East-2: 1000-1700
FNDL|27600|Augustine: Confessions
PHIL|20209|Film Aesthetics: Agency & Fate in Film Noir
SOSC|11300|Power, Identity, Resistance-3
ECON|22200|Topics: American History
SOSC|11300|Power, Identity, Resistance-3
ISHU|25100|Acting Fundamentals
ARAB|20103|Intermediate Arabic-3
ENST|21201|Human Impact On The Global Environment
PHIL|29200|Junior Tutorial
CMST|24907|New Wave Cinema in Japan
FREN|21703|Introduction A La Litterature Francaise I
ECON|27000|Intro to International Economics
ARTH|26101|Painting in South Asia
CRES|24002|Colonizations -2
FREN|20800|Intro A La Litt Francaise-2
HIST|28604|Law & Social Movements in Modern America
HMRT|20200|Human Rights-2
PERS|10102|Elementary Persian-2
PBPL|25305|Anti-Poverty Policy in the U.S.
ECON|20000|Elements of Economic Analysis-1
SOSC|14100|Mind-1
SOSC|11300|Power, Identity, Resistance-3
MUSI|17010|University Symphony Orchestra
FREN|10300|Beginning Elementary French-3
SOSC|13300|Democracy/Social Sciences-3
SOSC|15300|Classics Soc/Polit Thought-3
CHIN|20100|Intermediate Modern Chinese-1
PHIL|23411|Being, Time and Otherness
MOGK|20100|Intermediate Modern Greek-1
SOSC|12300|Self, Culture And Society-3
PHYS|29200|Senior Thesis Project Lab
MATH|15200|Calculus-2
PHYS|14300|Honors Waves, Optics, & Heat
CHDV|23204|Medical Anthropology
HUMA|19100|Humanities Writing Seminars
MATH|13100|Elem Functions And Calculus-1
AANL|20125|Advanced Readings: Hittite
ITAL|10300|Elementary Italian-3
SOSC|11300|Power, Identity, Resistance-3
AANL|10103|Elementary Hittite-3
CHDV|20100|Hum Dev Resch Designs In Soc Sc
ARTV|24401|Photography -1
CHIN|30200|Advanced Modern Chinese-2
CRWR|29200|Thesis /Major Projects: Fiction
GEOS|25400|Intro to Numerical Techniques for Geophysical Sciences
ENGL|20906|Romantic Endangerment
BPRO|26700|Mythical History, Paradigmatic Figures: Caesar, Augustus, Charlemagne, Napoleon
HIST|13900|Intro to Russian Civilization-1
SOSC|11200|Power, Identity, Resistance-2
CLCV|26800|Visual Culture of Rome
SOSC|15200|Classics Soc/Polit Thought-2
EALC|36500|The Shijing: Classic of Poetry
ENGL|26900|Postwar US Literature
SOCI|20116|Global-Local Politics
FREN|15001|Elementary French in Paris
CRWR|29200|Thesis Seminar: Fiction
PHYS|22500|Intermed Electr/Magnet-1
KORE|20100|Intermediate Korean-1
ITAL|20300|Language History Culture-3
STAT|24610|Pattern Recognition
SOSC|12300|Self, Culture And Society-3
SPAN|22314|Poesia Novohispana con practica ecdotica
FREN|20603|PHONETIQUE ET PHONOLOGIE A PARIS
SOSC|12300|Self, Culture And Society-3
ECON|20900|Intro To Econometrics: Honors
PHIL|23600|Medieval Philosophy
GRMN|10200|Elementary German For Beginners-2
HIST|26502|Freedom & Slavery in Brazil
FREN|10200|Beginning Elementary French-2
SOSC|14300|Mind-3
CATA|12200|Catalan for Speakers of Romance Languages
INST|26350|Coll: Europe Between The World Wars
JAPN|20300|Intermediate Modern Japanese-3
SOSC|15200|Classics Soc/Polit Thought-2
CHIN|20100|Intermediate Modern Chinese-1
ITAL|20100|Language History Culture-1
FREN|10300|Beginning Elementary French-3
HIST|26500|Hist Of Mexico 1876-Pres
ARAB|10101|Elementary Arabic-1
ECON|21000|Econometrics A
BIOS|23248|Primate Behavior and Ecology
STAT|24400|Statistical Theory/Method-1
MATH|24200|Algebraic Number Theory
HUMA|17000|Language & The Human-I
ARAB|20103|Intermediate Arabic-3
ECON|22600|Innovators
SOSC|13100|Democracy And Soc Sciences-1
FREN|20100|Language History Culture-1
MATH|10500|Fundamental Mathematics-1
FNDL|29400|Zola/Dostoevsky: Crime/Retrib
MATH|27700|Mathematical Logic-1
ENST|23100|Environmental Law
SOSC|14100|Mind-1
CHIN|11200|First-Year Chinese for Bilingual Speakers -2
CMSC|15200|Intro To Computer Science-2
FREN|22100|Situer Sartre
ARME|20103|Intermediate Modern Armenian-3
SOSC|12200|Self, Culture And Society-2
PLSC|22400|Public Opinion
CHEM|11300|Comprehensive General Chemistry-III
HIST|27900|Asian Wars Of The 20th Century
MATH|20500|Analysis In Rn-3
SPAN|21803|Literatura Hispanica: Textos Espanoles Contemporaneos
SOSC|19007|Greek Antiquity and its Legacy-1
FREN|10300|Beginning Elementary French-3
ENGL|17601|Century Of Seduction 1667-1782
CHIN|20200|Intermediate Modern Chinese-2
ENGL|21923|The Victorian Novel
CMSC|15400|Intro To Computer Systems
PBPL|20000|Economics for Public Policy
ECON|20100|Elements of Economic Analysis-2
ENGL|11100|Critical Perspectives
MATH|15300|Calculus-3
SOSC|13300|Social Sciences Inquiry - 3
PBPL|29800|Senior Seminar: Public Policy
SLAV|20009|Occidentalism: Russian Mythologies of the West
ANTH|25020|Anthropological Readings on Contemporary Islam
ITAL|20400|Corso Di Perfezionamento
LING|22870|Computational Semantics
SOSC|12100|Self, Culture And Society-1
BPRO|24110|Romantic Love: Phil & Lit Perspectives
MUSI|12200|Music In Western Civ-2
SOSC|12200|Self, Culture And Society-2
CMSC|25040|Intro to Computer Vision
PSYC|21750|Biological Clocks and Behavior
PLSC|20500|Intro To American Government
PBPL|26500|Quantitative Policy Analysis Using Microsoft Excel
CRWR|10450|Honors Beginning Nonfiction Writing
JAPN|34900|Pre-Mod Japan/Kindai Bungo-1
PLSC|29800|Ba Colloquium: Political Sci
SOSC|19040|La Civilization en el Mediterraneo Occidental-1
PHYS|12100|General Physics-1
PERS|10101|Elementary Persian-1
ARTV|10100|Visual Language-1
SANS|10100|First-Year Sanskrit-1
SUMR|10102|Elementary Sumerian-2
CHIN|20200|Intermediate Modern Chinese-2
POLI|20200|Second-Year Polish-2
PHIL|24025|Reference and Description
CHEM|11300|Comprehensive General Chemistry-III
MAPH|35516|Post-Apocalyptic Science Fiction Film
SOSC|14300|Mind-3
HUMA|12300|Human Being And Citizen-1
PLSC|27216|Machiavelli's Political Thought
MUSI|27100|Tpcs: Hist Of Western Music-1
EGPT|20101|Middle Egyptian Texts-2
ENGL|16901|Roaring Girls: Gender in Renaissance Drama
ECON|25000|Introduction To Finance
ARTV|24701|Experimental Drawing: Multi-level Studio
PERS|20102|Intermediate Persian-2
SALC|27701|Mughal India: Tradition & Transition
MATH|25600|Basic Algebra-3
ECON|20000|Elements of Economic Analysis-1
CMSC|15200|Intro To Computer Science-2
HUMA|12300|Human Being And Citizen-1
TAPS|10100|Drama: Embodiment/Transformation
SOCI|20111|Survey Analysis - 1
YDDH|10100|Elementary Yiddish for Beginners-I
PLSC|29800|BA Colloquium: Political Sci
SOSC|12300|Self, Culture And Society-3
EALC|22630|Democratization of South Korea in Literature & Visual Drama
CRPC|28700|Politics of the Hip Hop Generation
CMST|25301|Women and Film Noir
MUSI|17012|University Wind Ensemble
FREN|26801|Les Philosophes Au 18e Siecle
ECON|20900|Intro To Econometrics: Honors
ANTH|25305|Anthropology of Food and Cuisine
FNDL|25310|Law & Legislator: Exodus
DVPR|30201|Indian Philosophy I
ECON|20900|Intro To Econometrics: Honors
ASLG|10300|American Sign Language-3
EGPT|20210|Intro: Late Egyptian
GEOG|20000|Geography Orientation Seminar
SPAN|20300|Language History Culture-3
MATH|13200|Elem Functions And Calculus-2
ENGL|22206|Gender and Writing at the Fin de Siecle
CHEM|22200|Organic Chemistry-3
FREN|10003|Intensive Elementary French-1
CMSC|15200|Intro To Computer Science-2
HUMA|14000|Reading Cultures-1
SOSC|27900|Greek Antiquity/Its Legacy-2
MATH|15300|Calculus-3
MATH|20500|Analysis In Rn-3
HUMA|19100|Humanities Writing Seminars
ARAB|10102|Elementary Arabic-2
ENGL|25412|The American Novel and the Photographic Impulse: 1895-1940
FNDL|21901|Homer: The Odyssey
GEOS|13100|Physical Geology
FREN|29401|Georges Perec Et L'Oulipo
EALC|25401|Confucius and Laozi
MUSI|17023|Middle East Music Ensemble
FREN|20500|Ecrire En Francais
ECON|21150|Topics in Applied Econometrics
FNDL|21901|Homer: The Odyssey
ANTH|21015|Media, Culture & Society
ARTV|10200|Visual Language: On Objects
STAT|26700|History of Statistics
SOSC|12300|Self, Culture And Society-3
GRMN|24900|Thomas Mann: Magic Mountain
ITAL|20400|Corso Di Perfezionamento
PORT|20200|Advanced Portuguese
ECON|20100|Elements Of Econ Analysis-2
TURK|20103|Intermediate Turkish-3
SOSC|11100|Power, Identity, Resistance-1
NEAA|20521|Arch Of Coptic/Islamic Egypt
